timestamp,demand,PV_norm,nuclear_norm,onshore_wind_norm,offshore_wind_norm
09/01/2017 22:00,34602,0,0.883333333,0.535011695,0.76891829
09/01/2017 23:00,30576.25,0,0.883333333,0.491963982,0.803107149
10/01/2017 00:00,29737.41667,0,0.883333333,0.501190818,0.805710068
10/01/2017 01:00,30225.66667,0,0.883333333,0.485254452,0.790066152
10/01/2017 02:00,29269.45455,0,0.883333333,0.479861761,0.808049231
10/01/2017 03:00,28751.16667,0,0.883333333,0.481189769,0.81572909
10/01/2017 04:00,28136.58333,0,0.883333333,0.462643011,0.796859917
10/01/2017 05:00,29141.08333,0,0.883333333,0.475927346,0.761936858
10/01/2017 06:00,33017,0,0.883333333,0.52313975,0.805212083
10/01/2017 07:00,39912.83333,0,0.883333333,0.577116801,0.792608029
10/01/2017 08:00,42944.66667,0.000733934,0.883333333,0.558907355,0.761897394
10/01/2017 09:00,43395.16667,0.018475705,0.883333333,0.545746628,0.675797513
10/01/2017 10:00,43800.58333,0.063329415,0.883333333,0.529288142,0.694162455
10/01/2017 11:00,44113.08333,0.083855799,0.883333333,0.510801693,0.673856397
10/01/2017 12:00,44450.25,0.092737722,0.883333333,0.505748254,0.589706717
10/01/2017 13:00,44139.58333,0.09430512,0.883333333,0.494744132,0.560012776
10/01/2017 14:00,44503.5,0.083986416,0.883333333,0.530861583,0.554254443
10/01/2017 15:00,44783.16667,0.050888192,0.883333333,0.563159835,0.604072171
10/01/2017 16:00,46736.75,0.014113245,0.883333333,0.569440488,0.585737323
10/01/2017 17:00,49339.08333,0.00041203,0.883333333,0.543691972,0.591275055
10/01/2017 18:00,48843.33333,0,0.883333333,0.526159248,0.598692295
10/01/2017 19:00,47060.08333,0,0.883333333,0.512512691,0.612899892
10/01/2017 20:00,44394.33333,0,0.883333333,0.520634086,0.609817728
10/01/2017 21:00,40256.75,0,0.883333333,0.545313136,0.59873403
10/01/2017 22:00,35098.33333,0,0.883333333,0.516327746,0.645151042
10/01/2017 23:00,30581.08333,0,0.883333333,0.485919427,0.719879905
11/01/2017 00:00,29943.33333,0,0.883333333,0.466981708,0.803234626
11/01/2017 01:00,29730.16667,0,0.883333333,0.49087763,0.825181705
11/01/2017 02:00,29302.83333,0,0.883333333,0.530778408,0.836321617
11/01/2017 03:00,28604.75,0,0.883333333,0.552226039,0.868916586
11/01/2017 04:00,28119.16667,0,0.883333333,0.541506314,0.883716143
11/01/2017 05:00,28895.83333,0,0.883333333,0.512113444,0.888208506
11/01/2017 06:00,32148.83333,0,0.883333333,0.502702849,0.888335131
11/01/2017 07:00,38777.16667,0,0.883333333,0.525097124,0.87607007
11/01/2017 08:00,40934.91667,0.001306492,0.883333333,0.54152577,0.882767872
11/01/2017 09:00,40946.33333,0.022362853,0.883333333,0.574947138,0.890331043
11/01/2017 10:00,40197.75,0.096349269,0.883333333,0.59840962,0.88223014
11/01/2017 11:00,39694.58333,0.16653605,0.883333333,0.603786579,0.847097837
11/01/2017 12:00,39714.58333,0.194161442,0.883333333,0.618527302,0.883883936
11/01/2017 13:00,39656,0.205525078,0.883333333,0.622504038,0.889879053
11/01/2017 14:00,40009.16667,0.163009404,0.883333333,0.615638753,0.891698654
11/01/2017 15:00,41251.91667,0.100019592,0.883333333,0.633284859,0.890481517
11/01/2017 16:00,43896.66667,0.029277691,0.883333333,0.651539982,0.891208052
11/01/2017 17:00,47480.33333,0.003202717,0.883333333,0.656985798,0.892598944
11/01/2017 18:00,47082.83333,0,0.883333333,0.64877179,0.891388621
11/01/2017 19:00,45685.5,0,0.883333333,0.646053313,0.87766907
11/01/2017 20:00,43446.83333,0,0.883333333,0.648708282,0.890332463
11/01/2017 21:00,39415.83333,0,0.883333333,0.641005853,0.89199506
11/01/2017 22:00,34603.75,0,0.883333333,0.597872606,0.889508262
11/01/2017 23:00,30974.58333,0,0.883333333,0.544396908,0.870716314
12/01/2017 00:00,30455.16667,0,0.883333333,0.529338959,0.862674749
12/01/2017 01:00,30809.58333,0,0.883333333,0.517372721,0.860409687
12/01/2017 02:00,29809.66667,0,0.883333333,0.507711082,0.879879905
12/01/2017 03:00,29245.91667,0,0.883333333,0.509631852,0.8804977
12/01/2017 04:00,29075.91667,0,0.883333333,0.507006251,0.865368804
12/01/2017 05:00,29920.66667,0,0.883333333,0.484906652,0.823418318
12/01/2017 06:00,33932.58333,0,0.883333333,0.456683938,0.845287604
12/01/2017 07:00,41035.5,0,0.883333333,0.448982715,0.804610187
12/01/2017 08:00,44116,7.82E-05,0.883333333,0.41963783,0.787675317
12/01/2017 09:00,44938.91667,0.007352011,0.883333333,0.388992679,0.733494407
12/01/2017 10:00,45206.25,0.028898903,0.883333333,0.384689119,0.738270967
12/01/2017 11:00,45988.16667,0.045526385,0.883333333,0.369541231,0.670984328
12/01/2017 12:00,46699.5,0.045441484,0.883333333,0.367910575,0.572011811
12/01/2017 13:00,46503.75,0.034920324,0.883333333,0.386999434,0.498061439
12/01/2017 14:00,46237.25,0.0231779,0.883333333,0.371480198,0.355355176
12/01/2017 15:00,46137.83333,0.013815308,0.883333333,0.372887762,0.355247573
12/01/2017 16:00,48568.08333,0.004128788,0.883333333,0.373940708,0.390940889
12/01/2017 17:00,49714.08333,0.000684431,0.883333333,0.366146294,0.428056612
12/01/2017 18:00,49067.25,0,0.883333333,0.371901628,0.667326955
12/01/2017 19:00,48439.08333,0,0.883333333,0.401507678,0.85712708
12/01/2017 20:00,45795.58333,0,0.883333333,0.435893625,0.882144398
12/01/2017 21:00,41653.58333,0,0.883333333,0.440180089,0.883766964
12/01/2017 22:00,36830.91667,0,0.883333333,0.440513992,0.880201862
12/01/2017 23:00,32879.75,0,0.883333333,0.470689623,0.888123048
13/01/2017 00:00,31950.08333,0,0.883333333,0.551676543,0.88893788
13/01/2017 01:00,31724.25,0,0.883333333,0.553681064,0.87458577
13/01/2017 02:00,30728.75,0,0.883333333,0.589331092,0.888440179
13/01/2017 03:00,30167.58333,0,0.883333333,0.618221403,0.874937823
13/01/2017 04:00,29345.75,0,0.883333333,0.622650773,0.87975186
13/01/2017 05:00,30660.25,0,0.883333333,0.61854765,0.753418602
13/01/2017 06:00,34374.75,0,0.883333333,0.606313272,0.679894952
13/01/2017 07:00,41122.75,0,0.883333333,0.610613004,0.693043268
13/01/2017 08:00,43839.58333,0.001020115,0.883333333,0.599850748,0.795760604
13/01/2017 09:00,44954.08333,0.018109979,0.883333333,0.584284785,0.85881239
13/01/2017 10:00,45042.5,0.063806165,0.883333333,0.575238143,0.868121629
13/01/2017 11:00,44346.5,0.134143156,0.883333333,0.580484991,0.853974505
13/01/2017 12:00,43397.75,0.204153605,0.883333333,0.592363754,0.877129067
13/01/2017 13:00,42971.08333,0.222243992,0.883333333,0.583050387,0.870604168
13/01/2017 14:00,43201.91667,0.17104232,0.883333333,0.52648518,0.874169553
13/01/2017 15:00,43951.91667,0.089694357,0.883333333,0.50133834,0.875868775
13/01/2017 16:00,46576.88889,0.028655521,0.883333333,0.432041493,0.872561751
13/01/2017 17:00,49039.83333,0.003575627,0.883333333,0.392680508,0.872589575
13/01/2017 18:00,48748.5,0,0.883333333,0.355315968,0.872418091
13/01/2017 19:00,47011.66667,0,0.883333333,0.348101204,0.836070922
13/01/2017 20:00,44098.91667,0,0.883333333,0.36281623,0.795865084
13/01/2017 21:00,40475.41667,0,0.883333333,0.375834102,0.830867923
13/01/2017 22:00,36950.25,0,0.883333333,0.378909085,0.789581795
13/01/2017 23:00,33891,0,0.883333333,0.446358216,0.813054909
14/01/2017 00:00,33097.25,0,0.883333333,0.472601319,0.844628357
14/01/2017 01:00,32670.83333,0,0.883333333,0.468678442,0.848971949
14/01/2017 02:00,31814.08333,0,0.883333333,0.443381406,0.828736585
14/01/2017 03:00,30979.91667,0,0.883333333,0.429527805,0.830063881
14/01/2017 04:00,30094.91667,0,0.883333333,0.39644375,0.818971098
14/01/2017 05:00,30055.41667,0,0.883333333,0.353038587,0.767007836
14/01/2017 06:00,30757.33333,0,0.883333333,0.351872103,0.78830816
14/01/2017 07:00,32913.16667,0,0.883333333,0.335240031,0.832201181
14/01/2017 08:00,36615.16667,0.001090648,0.883333333,0.325759791,0.851661178
14/01/2017 09:00,40007.75,0.023168103,0.883333333,0.323109175,0.831150985
14/01/2017 10:00,40874.08333,0.08290883,0.883333333,0.30164062,0.762101244
14/01/2017 11:00,40414.16667,0.149621212,0.883333333,0.295198601,0.702759071
14/01/2017 12:00,40004.33333,0.195663532,0.883333333,0.286606427,0.640116688
14/01/2017 13:00,39489.33333,0.199451411,0.883333333,0.247567809,0.528261314
14/01/2017 14:00,39143.91667,0.168103448,0.883333333,0.226648958,0.518649708
14/01/2017 15:00,40315,0.106987983,0.883333333,0.212679512,0.522003861
14/01/2017 16:00,42623.5,0.031790752,0.883333333,0.199948816,0.552384305
14/01/2017 17:00,46331.91667,0.002562696,0.883333333,0.181512817,0.545563568
14/01/2017 18:00,46141.83333,0,0.883333333,0.174881217,0.540878428
14/01/2017 19:00,43632.75,0,0.883333333,0.159149955,0.551636193
14/01/2017 20:00,41434.66667,0,0.883333333,0.178170796,0.572068026
14/01/2017 21:00,38554.58333,0,0.883333333,0.178579535,0.583812958
14/01/2017 22:00,35606.41667,0,0.883333333,0.199215351,0.527309068
14/01/2017 23:00,32669.58333,0,0.883333333,0.202568385,0.506033445
15/01/2017 00:00,31245.66667,0,0.883333333,0.222775167,0.401486855
15/01/2017 01:00,31374.75,0,0.883333333,0.253903736,0.36411277
15/01/2017 02:00,30389.75,0,0.883333333,0.283074353,0.378964284
15/01/2017 03:00,29373.08333,0,0.883333333,0.342132796,0.41388422
15/01/2017 04:00,28810.75,0,0.883333333,0.388125695,0.427747431
15/01/2017 05:00,28597.08333,0,0.883333333,0.425796239,0.450627165
15/01/2017 06:00,29301.75,0,0.883333333,0.45210154,0.450042871
15/01/2017 07:00,30201.33333,0,0.883333333,0.450928447,0.455172619
15/01/2017 08:00,31204.41667,1.71E-05,0.883333333,0.441116979,0.506037988
15/01/2017 09:00,35155.25,0.004330982,0.883333333,0.421918147,0.476785248
15/01/2017 10:00,38160.16667,0.018874086,0.883333333,0.381428122,0.459827665
15/01/2017 11:00,40170.16667,0.034861546,0.883333333,0.345977114,0.429951451
15/01/2017 12:00,40596.16667,0.048243208,0.883333333,0.305675306,0.401132531
15/01/2017 13:00,40278.58333,0.059247649,0.883333333,0.288642414,0.367955255
15/01/2017 14:00,40195.58333,0.056158568,0.883333333,0.274008307,0.362315598
15/01/2017 15:00,41122.25,0.035201149,0.883333333,0.251516331,0.362177332
15/01/2017 16:00,43237.16667,0.013305904,0.883333333,0.236122171,0.351806541
15/01/2017 17:00,46023.33333,0.0029343,0.883333333,0.21665651,0.321026347
15/01/2017 18:00,45470.83333,0,0.883333333,0.200120828,0.273578161
15/01/2017 19:00,44148.5,0,0.883333333,0.169671498,0.198424848
15/01/2017 20:00,41986.58333,0,0.883333333,0.164240628,0.193963148
15/01/2017 21:00,38557.08333,0,0.883333333,0.159268476,0.210854296
15/01/2017 22:00,34630.25,0,0.883333333,0.163640106,0.207277838
